SAMPLE	Baetis	Chironominae	Cinygma	Despaxia	Isoperla	Lara	Lepidostoma	Leptophlebiidae	Limnophila	Malenka	Micrasema	Oligochaeta	Optioservus	Orthocladiinae	Simulium	Sphaeriidae	Sweltsa	Tanypodinae	Trombidiformes	Zapada	Ampumixis	Arctopsyche	Calineuria	Dicranota	Drunella_coloradensis/flavilinea	Drunella_doddsi	Epeorus	Glossosoma	Glutops	Gomphidae	Hesperoperla	Heterlimnius	Hydropsyche	Ironodes	Juga	Maruina	Nematoda	Neophylax	Ordobrevia	Paraperla	Rhithrogena	Rhyacophila	Serratella	Wormaldia	Yoraperla	Zaitzevia	Ameletus	Capniidae	Caudatella	Chelifera	Cinygmula	Diamesinae	Dixa	Ecclisocosmoecus	Ephemerella	Hesperoconopa	Nemoura	Neothremma	Parapsyche	Pericoma/Telmatoscopus	Setvena	Turbellaria	Antocha	Apatania	Clinocera	Diphetor_hageni	Helicopsychidae	Kogotus	Narpus	Suwallia	Ceratopogoninae	Oreogeton	Prosimulium	Visoka	Agapetus	Attenella	Acentrella	Cryptolabis	Fluminicola	Hexatoma	Nixe/Leucocruta	Pteronarcys	Doroneuria	Pteronarcella	Cleptelmis	Drunella_spinifera	Megarcys	Amiocentrus	Forcipomyiinae	Goeridae	Timpanoga_hecuba	Anagapetus	Dolophilodes	Skwala	Kathroperla	Meringodixa	Soliperla	Soyedina	Thaumaleidae	Amphizoa	Cryptochia	Dicosmoecus	Dytiscidae	Hydraenidae	Moselia	Sialis	Drunella_grandis	Ecclisomyia	Prodiamesinae	Pristinicola	Psychoglypha	Rhabdomastix	Centroptilum	Cheumatopsyche	Hydroptila	Tricorythodes	Eubrianax	Atherix	Asellidae	Cordulegaster	Cultus	Molophilus	Muscidae	Odontoceridae	Tipula	Chimarra	Claassenia	Coenagrionidae	Leptoceridae	Lymnaeidae	Microcylloepus	Planorbidae	Psephenus	Pyralidae	Ephydridae	Onocosmoecus	Perlinodes	Physidae	Brachycentrus	Metrichia_sp.	Ferrissia	Caloparyphus	Protoptila	Blephariceridae	Ochrotrichia	Oligophlebodes	Enochrus	Pedicia	Ptychopteridae	Heptagenia	Margaritifera	Tabanidae	Dixella	Wiedemannia	Psychomyia	Hemerodromia	Agraylea	Gammarus	Helichus	Hyalella_azteca	Diura	Prostoia	Taeniopterygidae	Podonominae	Prostoma	Gumaga	Corydalidae	Pedomoecus	Helophorus	Haliplidae	Neotrichia	Branchiobdellida	Stenonema	Hydatophylax	Heteroplectron	Polycentropodidae	Deuterophlebiidae	Callibaetis	Dubiraphia	Corixidae	Labiobaetis	Hydrochus	Stactobiella	Hirudinea	Odontomyia	Tropisternus	Hydrobius	Psychoda	Dolichopodidae	Nemotelus	Desmona	Chyranda_centralis	Euparyphus	Limonia	Asioplax	Fallceon_quilleri	Laccobius	Atractelmis_wawona	Leucotrichia	Acneus	Isonychia	Plumiperla	Ametor	Crenitis	Pilaria	Sierraperla	Valvata	Cymbiodyta	Anacaena	Caenis	Staphylinidae	Gyrinus	Sperchopsis	Podmosta	Palaegapetus	Libellulidae	Pseudostenophylax	Allocosmoecus	Procloeon	Philocasca	Drunella_pelosa	Himalopsyche	Eocosmoecus	Trichoclinocera
99008REM	21	0	0	4	0	0	2	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	4	1	32	26	94	0	0	0	0	0	0	0	0	0	0	1	0	0	19	14	8	1	17	0	12	0	0	0	2	2	0	0	1	0	0	1	2	0	0	3	3	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99009CSR	18	17	0	0	0	0	0	0	0	1	1	0	0	57	0	0	0	1	2	3	1	0	5	0	2	2	8	0	0	0	3	3	0	0	0	0	3	0	0	0	0	6	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	6	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99009REM	11	28	0	0	0	0	0	12	0	1	18	1	0	22	1	0	2	2	1	5	0	0	2	0	2	5	7	0	0	0	0	2	0	16	0	0	2	4	0	0	0	16	2	0	64	0	0	0	3	0	1	0	2	0	0	0	0	0	1	0	0	5	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	2	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
99010CSR	1	22	0	1	0	0	1	4	0	3	4	0	0	26	0	10	3	0	39	2	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	1	98	0	0	0	5	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
99010REM	135	1	0	0	0	0	0	0	0	1	0	3	0	17	2	0	0	0	0	2	0	0	3	0	0	1	68	0	0	0	0	0	1	0	0	0	0	1	0	0	1	42	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99010UAA	29	5	3	0	0	0	7	1	0	0	0	0	59	5	2	0	0	2	0	0	0	0	0	0	0	0	6	10	0	6	1	0	34	0	0	0	0	0	0	0	33	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99011CSR	0	0	0	0	1	1	0	2	0	0	0	0	0	10	2	0	0	4	0	1	0	0	3	2	0	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	76	0	6	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
99011REM	75	43	0	0	0	0	0	0	0	3	0	1	4	29	10	0	0	0	2	2	0	0	0	3	2	28	16	5	0	0	3	0	1	0	0	0	2	0	7	0	0	22	3	16	1	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99012CSR	31	16	0	0	0	1	0	3	0	1	0	2	2	41	131	0	0	0	0	0	0	0	2	1	0	1	0	3	0	0	3	0	4	0	1	0	0	1	0	0	0	10	1	2	3	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99012REM	92	17	0	0	0	0	0	0	0	1	0	8	6	15	13	0	0	0	1	0	0	0	1	2	0	9	3	43	0	0	1	0	1	0	0	0	3	9	0	0	1	22	1	7	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	5	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
99013CSR	85	10	0	6	0	0	3	2	0	5	0	5	0	3	0	0	1	0	1	0	0	0	0	0	2	85	4	2	0	0	0	3	1	0	0	0	0	0	0	0	30	17	5	1	0	0	7	0	0	2	11	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99013REM	91	27	0	0	0	0	0	3	0	0	4	0	0	12	0	0	0	3	5	0	2	0	0	0	0	36	22	1	0	0	1	0	10	0	0	0	2	0	0	0	0	47	20	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99014CSR	44	16	0	3	0	2	0	0	0	3	0	7	0	14	0	0	0	0	0	2	1	0	0	0	8	10	82	1	2	0	0	8	3	0	0	0	1	0	0	0	3	25	2	0	1	0	1	0	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99014REM	68	24	0	0	0	0	0	4	0	0	0	0	0	56	0	0	3	1	1	0	0	0	0	0	14	10	28	2	0	0	0	3	1	0	0	0	4	0	0	0	16	17	0	0	9	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
99015CSR	34	38	0	1	0	2	0	0	1	25	0	3	0	6	0	0	19	0	1	7	0	0	0	1	0	18	9	26	5	0	1	24	0	2	0	0	0	0	0	0	0	20	5	0	3	2	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99015REM	18	24	0	0	0	0	1	1	0	7	1	8	0	57	1	0	0	5	0	12	0	0	1	3	0	4	9	15	0	0	0	3	0	2	0	0	9	7	0	0	2	20	1	0	7	0	1	0	0	0	13	1	3	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99016CSR	33	27	0	0	0	0	0	0	0	0	0	2	0	8	168	0	0	0	3	2	0	0	0	0	0	0	0	1	1	0	3	9	0	0	1	0	0	1	0	0	0	7	1	2	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99016REM	43	87	0	0	0	1	0	2	0	0	0	18	0	26	2	0	3	0	0	2	0	0	0	0	11	22	7	0	0	0	0	2	2	2	0	0	3	0	0	0	23	16	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99016SEO	9	2	0	0	0	0	2	13	0	0	0	1	16	111	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	1	57	0	0	0	0	0	0	0	2	0	0	0	0	34	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99017CSR	22	72	0	0	0	0	0	0	0	0	0	0	6	8	15	0	0	4	4	0	0	0	9	3	0	0	0	0	0	0	0	29	0	0	0	0	1	5	0	0	0	8	5	5	0	35	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	17	0	0	11	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99017REM	32	108	0	0	0	0	0	0	0	0	0	3	0	36	4	0	0	1	1	0	0	2	1	3	0	11	7	19	0	0	0	8	3	0	0	0	4	1	1	0	3	33	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99017SEO	3	1	0	0	0	0	61	21	1	0	0	0	21	11	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	1	1	45	0	0	0	0	0	0	0	16	0	0	0	0	42	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99018CSR	69	46	0	0	0	0	0	0	0	2	0	2	0	45	26	0	0	5	5	2	0	2	4	3	0	0	5	1	0	1	0	4	2	0	0	0	0	2	0	0	0	18	8	19	0	6	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99018REM	58	62	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	2	8	0	0	2	0	8	0	4	4	56	0	0	0	4	4	1	0	0	1	13	0	0	1	3	1	4	0	0	0	0	0	0	1	6	0	0	0	1	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1	0	0	14	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99019CSR	2	3	0	0	0	0	0	0	0	0	0	0	10	4	3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99019REM	93	25	0	2	0	0	0	7	0	2	0	0	0	37	0	0	8	0	2	2	1	5	3	0	0	42	6	0	0	0	1	1	0	1	0	0	0	0	0	0	1	24	3	11	3	5	5	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99019SEO	43	0	0	2	0	0	66	9	0	1	5	1	36	5	0	2	0	0	4	0	0	0	0	0	0	0	1	13	0	0	3	0	32	0	0	0	0	0	0	0	27	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
